sgrna,gene
sg_6804_1,STX1A
sg_10244_2,RABEPK
sg_400757_3,C1orf141
sg_7136_1,TNNI2
sg_537_4,ATP6AP1
sg_30010_4,NXPH1
sg_9313_4,MMP20
sg_29988_1,SLC2A8
sg_6731_1,SRP72
sg_150_3,ADRA2A
sg_108_3,ADCY2
sg_3805_3,KIR2DL4
sg_5865_2,RAB3B
sg_10600_3,USP16
sg_285989_3,ZNF789
sg_4957_4,ODF2
sg_527_2,ATP6V0C
sg_8439_4,NSMAF
sg_953_4,ENTPD1
sg_302_3,ANXA2
sg_2936_1,GSR
sg_333932_2,HIST2H3A
sg_94103_4,ORMDL3
sg_8038_4,ADAM12
sg_3418_3,IDH2
sg_144568_3,A2ML1
sg_6854_1,SYN2
sg_5692_4,PSMB4
sg_51780_1,KDM3B
sg_23784_2,POTEH
sg_91768_1,CABLES1
sg_728689_2,EIF3CL
sg_92591_4,ASB16
sg_114882_3,OSBPL8
sg_23194_4,FBXL7
sg_162427_1,FAM134C
sg_7802_2,DNALI1
sg_55355_2,HJURP
sg_1068_4,CETN1
sg_728082_3,CT47A3
sg_147339_3,C18orf25
sg_55135_3,WRAP53
sg_345778_2,MTX3
sg_3916_3,LAMP1
sg_22984_4,PDCD11
sg_4211_2,MEIS1
sg_645369_3,TMEM200C
sg_9776_1,ATG13
sg_7148_4,TNXB
sg_83851_2,SYT16
sg_340527_2,NHSL2
sg_342125_4,TMC3
sg_51289_4,RXFP3
sg_56052_3,ALG1
sg_3804_3,KIR2DL3
sg_4337_3,MOCS1
sg_54810_1,GIPC2
sg_2570_4,GABRR2
sg_6490_3,PMEL
sg_146225_1,CMTM2
sg_492_2,ATP2B3
sg_23093_3,TTLL5
sg_2571_4,GAD1
sg_50834_2,TAS2R1
sg_26223_1,FBXL21
sg_115795_4,FANCD2OS
sg_374308_2,PTCHD3
sg_8832_4,CD84
sg_10501_2,SEMA6B
sg_204_1,AK2
sg_10361_2,NPM2
sg_6834_2,SURF1
sg_5493_2,PPL
sg_55303_3,GIMAP4
sg_NTC_332,Non_Targeting_Control_332
sg_1135_3,CHRNA2
sg_155006_1,TMEM213
sg_79053_4,ALG8
sg_11156_1,PTP4A3
sg_2935_4,GSPT1
sg_431705_3,ASTL
sg_26038_2,CHD5
sg_644054_2,FAM25C
sg_84265_4,POLR3GL
sg_26071_1,FAM127B
sg_386679_2,KRTAP10-2
sg_56271_3,BEX4
sg_64781_3,CERK
sg_126326_1,GIPC3
sg_8428_2,STK24
sg_27040_2,LAT
sg_3899_2,AFF3
sg_339501_1,PRSS38
sg_10117_2,ENAM
sg_258_1,AMBN
sg_56922_3,MCCC1
sg_100271846_2,ERVV-2
sg_151194_2,METTL21A
sg_284418_2,FAM71E2
sg_26610_3,ELP4
sg_728379_2,USP17L26
sg_5028_3,P2RY1
sg_221301_1,FAM26D
sg_83461_3,CDCA3
sg_64922_1,LRRC19
sg_56951_3,C5orf15
sg_64773_1,PCED1A
sg_728656_4,DMRTC1B
sg_4741_1,NEFM
sg_84146_3,ZNF644
sg_90826_2,PRMT9
sg_146857_2,SLFN13
sg_503497_1,MS4A13
sg_28231_3,SLCO4A1
sg_10994_3,ILVBL
sg_130013_1,ACMSD
sg_153572_2,IRX2
sg_29916_1,SNX11
sg_1962_3,EHHADH
sg_5965_1,RECQL
sg_4113_3,MAGEB2
sg_3381_3,IBSP
sg_27334_4,P2RY10
sg_10250_3,SRRM1
sg_2357_4,FPR1
sg_448831_2,FRG2
sg_84978_2,FRMD5
sg_645974_1,PABPC1L2B
sg_6447_3,SCG5
sg_6746_1,SSR2
sg_28981_1,IFT81
sg_146556_4,C16orf89
sg_8433_1,UTF1
sg_55363_3,HEMGN
sg_101_3,ADAM8
sg_9229_3,DLGAP1
sg_285203_2,EOGT
sg_23108_3,RAP1GAP2
sg_9652_1,TTC37
sg_441525_2,SPANXN4
sg_126969_3,SLC44A3
sg_137835_3,TMEM71
sg_79649_2,MAP7D3
sg_8530_4,CST7
sg_29122_2,PRSS50
sg_823_4,CAPN1
sg_23452_2,ANGPTL2
sg_3658_4,IREB2
sg_80345_4,ZSCAN16
sg_284346_1,ZNF575
sg_399888_4,FAM180B
sg_6612_1,SUMO3
sg_54778_1,RNF111
sg_7323_1,UBE2D3
sg_4649_3,MYO9A
sg_375757_3,SWI5
sg_11285_2,B4GALT7
sg_10443_4,N4BP2L2
sg_84501_3,SPIRE2
sg_51301_1,GCNT4
sg_8784_2,TNFRSF18
sg_11331_1,PHB2
sg_6407_2,SEMG2
sg_79896_1,THNSL1
sg_100129669_2,IZUMO3
sg_746_4,TMEM258
sg_58_1,ACTA1
sg_291_1,SLC25A4
sg_7633_3,ZNF79
sg_6317_2,SERPINB3
sg_474382_4,H2AFB1
sg_2006_3,ELN
sg_10942_1,PRSS21
sg_401089_2,FOXL2NB
sg_22806_1,IKZF3
sg_79568_4,C2orf47
sg_9656_3,MDC1
sg_7276_3,TTR
sg_8086_2,AAAS
sg_388743_4,CAPN8
sg_1349_4,COX7B
sg_5229_4,PGGT1B
sg_2651_2,GCNT2
sg_23318_1,ZCCHC11
sg_92241_1,RCSD1
sg_57613_4,KIAA1467
sg_1113_1,CHGA
sg_219417_1,OR8U1
sg_7135_3,TNNI1
sg_151531_2,UPP2
sg_345757_3,FAM174A
sg_56999_1,ADAMTS9
sg_64897_3,C12orf43
sg_6543_2,SLC8A2
sg_9119_1,KRT75
sg_84948_3,TIGD5
sg_4632_4,MYL1
sg_943_2,TNFRSF8
sg_51031_1,GLOD4
sg_8125_4,ANP32A
sg_50484_4,RRM2B
sg_129025_4,ZNF280A
sg_54886_2,LPPR1
sg_90204_2,ZSWIM1
sg_441272_2,SPDYE3
sg_643314_1,KIAA0754
sg_9352_3,TXNL1
sg_182_3,JAG1
sg_23609_4,MKRN2
sg_93081_2,TEX30
sg_286753_1,TUSC5
sg_122953_1,JDP2
sg_83482_4,SCRT1
sg_64180_1,DPEP3
sg_55374_4,TMCO6
sg_4711_3,NDUFB5
sg_342184_1,FMN1
sg_283777_1,FAM169B
sg_10588_2,MTHFS
sg_390162_3,OR5M9
sg_146395_2,GSG1L
sg_23167_1,EFR3A
sg_26986_2,PABPC1
sg_284323_4,ZNF780A
sg_3753_4,KCNE1
sg_9619_1,ABCG1
sg_53836_3,GPR87
sg_9748_2,SLK
sg_9811_3,CTIF
sg_55802_4,DCP1A
sg_1477_1,CSTF1
sg_64216_3,TFB2M
sg_54930_2,HAUS4
sg_6625_1,SNRNP70
sg_22803_3,XRN2
sg_92745_2,SLC38A5
sg_6509_3,SLC1A4
sg_388552_4,BLOC1S3
sg_285141_4,ERICH2
sg_26973_2,CHORDC1
sg_4342_4,MOS
sg_9748_3,SLK
sg_26239_4,LCE2B
sg_3163_2,HMOX2
sg_2543_2,GAGE1
sg_51121_1,RPL26L1
sg_23568_2,ARL2BP
sg_6415_4,SEPW1
sg_23357_2,ANGEL1
sg_728395_1,TSPY4
sg_23543_2,RBFOX2
sg_54827_2,NXPE4
sg_94097_4,SFXN5
sg_57125_2,PLXDC1
sg_63943_4,FKBPL
sg_5023_1,P2RX1
sg_9152_3,SLC6A5
sg_54831_1,BEST2
sg_3112_4,HLA-DOB
sg_5010_1,CLDN11
sg_64375_2,IKZF4
sg_4705_3,NDUFA10
sg_84966_1,IGSF21
sg_79661_1,NEIL1
sg_55520_2,ELAC1
sg_51451_4,LCMT1
sg_10589_3,DRAP1
sg_153579_3,BTNL9
sg_23017_2,FAIM2
sg_2768_3,GNA12
sg_29760_3,BLNK
sg_375743_3,PTAR1
sg_7001_2,PRDX2
sg_63928_2,CHP2
sg_3750_4,KCND1
sg_54984_2,PINX1
sg_10277_4,UBE4B
sg_2926_3,GRSF1
sg_3809_2,KIR2DS4
sg_81545_3,FBXO38
sg_56132_4,PCDHB3
sg_641371_4,ACOT1
sg_5137_3,PDE1C
sg_NTC_386,Non_Targeting_Control_386
sg_343068_3,PRAMEF5
sg_63934_4,ZNF667
sg_56936_4,CCDC177
sg_10457_4,GPNMB
sg_8505_2,PARG
sg_1487_2,CTBP1
sg_7225_4,TRPC6
sg_10153_3,CEBPZ
sg_22921_4,MSRB2
sg_167_4,CRISP1
sg_5425_2,POLD2
sg_55227_3,LRRC1
sg_51151_1,SLC45A2
sg_29802_1,VPREB3
sg_9364_4,RAB28
sg_6782_3,HSPA13
sg_84665_1,MYPN
sg_257144_4,GCSAM
sg_92736_2,OTOP2
sg_65078_4,RTN4R
sg_400658_4,C18orf65
sg_6939_4,TCF15
sg_51_3,ACOX1
sg_126206_2,NLRP5
sg_3036_1,HAS1
sg_10742_3,RAI2
sg_9765_3,ZFYVE16
sg_NTC_19,Non_Targeting_Control_19
sg_2638_4,GC
sg_200931_3,SLC51A
sg_81872_3,KRTAP2-1
sg_3837_3,KPNB1
sg_1650_3,DDOST
sg_201633_2,TIGIT
sg_116254_3,GINM1
sg_29997_3,GLTSCR2
sg_6676_1,SPAG4
sg_51202_4,DDX47
sg_10168_3,ZNF197
sg_10917_2,BTNL3
sg_NTC_187,Non_Targeting_Control_187
sg_6897_1,TARS
sg_6036_4,RNASE2
sg_55629_4,PNRC2
sg_80896_2,NPL
sg_388289_1,C16orf47
sg_152503_3,SH3D19
sg_57539_2,WDR35
sg_3030_2,HADHA
sg_57724_2,EPG5
sg_23576_3,DDAH1
sg_131920_2,TMEM207
sg_4200_2,ME2
sg_10671_2,DCTN6
sg_10403_4,NDC80
sg_27107_4,ZBTB11
sg_390199_3,OR4D9
sg_57185_3,NIPAL3
sg_2309_4,FOXO3
sg_84292_4,WDR83
sg_85445_2,CNTNAP4
sg_6899_2,TBX1
sg_164284_1,APCDD1L
sg_140834_3,C20orf62
sg_6100_1,RP9
sg_7289_2,TULP3
sg_862_3,RUNX1T1
sg_388125_1,C2CD4B
sg_391195_1,OR2T33
sg_343521_3,TCTEX1D4
sg_8841_4,HDAC3
sg_7263_2,TST
sg_50852_1,TRAT1
sg_2643_1,GCH1
sg_23518_3,R3HDM1
sg_782_1,CACNB1
sg_10249_1,GLYAT
sg_10611_3,PDLIM5
sg_257194_4,NEGR1
sg_392_4,ARHGAP1
sg_9470_4,EIF4E2
sg_653689_4,GSTT2B
sg_57338_4,JPH3
sg_2709_4,GJB5
sg_26472_2,PPP1R14B
sg_51742_2,ARID4B
sg_51106_4,TFB1M
sg_161835_3,FSIP1
sg_6517_4,SLC2A4
sg_51522_4,TMEM14C
sg_117285_4,DEFB118
sg_1356_1,CP
sg_84269_3,CHCHD5
sg_7707_2,ZNF148
sg_26532_3,OR10H3
sg_150165_3,XKR3
sg_79729_1,SH3D21
sg_1296_3,COL8A2
sg_388946_3,TMEM247
sg_26150_3,RIBC2
sg_8575_4,PRKRA
sg_57604_3,KIAA1456
sg_54620_3,FBXL19
sg_171484_1,FAM9C
sg_83756_2,TAS1R3
sg_3565_4,IL4
sg_1434_1,CSE1L
sg_8022_1,LHX3
sg_8859_2,STK19
sg_8780_3,RIOK3
sg_23551_1,RASD2
sg_51029_1,DESI2
sg_54811_2,ZNF562
sg_9823_1,ARMCX2
sg_2683_1,B4GALT1
sg_57122_2,NUP107
sg_2066_3,ERBB4
sg_100129083_2,LOC100129083
sg_51326_4,ARL17A
sg_3790_4,KCNS3
sg_18_2,ABAT
sg_10775_1,POP4
sg_5458_3,POU4F2
sg_57547_4,ZNF624
sg_2983_4,GUCY1B3
sg_10786_2,SLC17A3
sg_7739_2,ZNF185
sg_114026_4,ZIM3
sg_79643_4,CHMP6
sg_604_1,BCL6
sg_5663_1,PSEN1
sg_125061_2,AFMID
sg_27289_4,RND1
sg_26232_4,FBXO2
sg_729396_4,GAGE12J
sg_54979_4,HRASLS2
sg_205147_4,AMER3
sg_79939_3,SLC35E1
sg_84064_2,HDHD2
sg_130106_3,CIB4
sg_144448_3,TSPAN19
sg_114836_4,SLAMF6
sg_9949_1,AMMECR1
sg_57553_2,MICAL3
sg_102723680_4,CT45A9
sg_143686_1,SESN3
sg_400757_4,C1orf141
sg_343413_4,FCRL6
sg_683_1,BST1
sg_55720_2,TSR1
sg_56156_1,TEX13B
sg_1687_3,DFNA5
sg_NTC_689,Non_Targeting_Control_689
sg_4345_4,CD200
sg_25891_2,PAMR1
sg_253012_3,HEPACAM2
sg_10020_1,GNE
sg_9486_3,CHST10
sg_112936_3,VPS26B
sg_100288814_4,CLDN34
sg_81871_2,KRTAP4-6
sg_85481_1,PSKH2
sg_5680_4,PSG11
sg_55630_3,SLC39A4
sg_257194_2,NEGR1
sg_79720_2,VPS37B
sg_84128_2,WDR75
sg_9420_1,CYP7B1
sg_56937_1,PMEPA1
sg_390928_1,PAPL
sg_117166_3,WFIKKN1
sg_114327_3,EFHC1
sg_5396_3,PRRX1
sg_7040_1,TGFB1
sg_128218_2,TMEM125
sg_100169851_4,PATE3
sg_10762_4,NUP50
sg_84196_4,USP48
sg_146852_3,ODF4
sg_64359_4,NXN
sg_144165_3,PRICKLE1
sg_54939_2,COMMD4
sg_1003_1,CDH5
sg_150771_4,ITPRIPL1
sg_257101_4,ZNF683
sg_113278_4,SLC52A3
sg_10462_4,CLEC10A
sg_25796_1,PGLS
sg_4948_2,OCA2
sg_140701_4,ABHD16B
sg_51768_4,TM7SF3
sg_8428_3,STK24
sg_57659_3,ZBTB4
sg_100507679_3,MUC22
sg_162605_1,KRT28
sg_11063_4,SOX30
sg_64754_3,SMYD3
sg_83998_2,REG4
sg_146853_3,C17orf50
sg_3945_1,LDHB
sg_5004_4,ORM1
sg_79154_2,DHRS11
sg_3110_4,MNX1
sg_70_2,ACTC1
sg_127602_4,DNAH14
sg_6659_3,SOX4
sg_7555_2,CNBP
sg_100287205_3,USP17L12
sg_153090_2,DAB2IP
sg_23370_2,ARHGEF18
sg_11046_3,SLC35D2
sg_3178_3,HNRNPA1
sg_79856_1,SNX22
sg_10964_3,IFI44L
sg_9421_3,HAND1
sg_83660_1,TLN2
sg_26958_4,COPG2
sg_528_1,ATP6V1C1
sg_56104_3,PCDHGB1
sg_2962_4,GTF2F1
sg_646450_2,ARIH2OS
sg_390168_3,OR5M1
sg_51204_2,TACO1
sg_9002_3,F2RL3
sg_6925_1,TCF4
sg_79650_4,USB1
sg_7224_2,TRPC5
sg_516_2,ATP5G1
sg_57606_4,SLAIN2
sg_54584_3,GNB1L
sg_55196_1,KIAA1551
sg_440567_2,UQCRHL
sg_83861_1,RSPH3
sg_221895_2,JAZF1
sg_63035_2,BCORL1
sg_5151_3,PDE8A
sg_6662_1,SOX9
sg_10011_3,SRA1
sg_51208_2,CLDN18
sg_1677_3,DFFB
sg_1485_3,CTAG1B
sg_83881_2,MIXL1
sg_4061_3,LY6E
sg_8681_2,JMJD7-PLA2G4B
sg_1069_2,CETN2
sg_90826_3,PRMT9
sg_85444_4,LRRCC1
sg_284370_2,ZNF615
sg_65260_1,COA7
sg_8694_1,DGAT1
sg_10186_2,LHFP
sg_653361_2,NCF1
sg_55796_4,MBNL3
sg_114898_3,C1QTNF2
sg_6007_3,RHD
sg_646862_2,RNF225
sg_10609_1,P3H4
sg_347733_2,TUBB2B
sg_23072_1,HECW1
sg_153768_1,PRELID2
sg_51406_4,NOL7
sg_5669_2,PSG1
sg_115273_3,RAB42
sg_58508_4,KMT2C
sg_23503_2,ZFYVE26
sg_729747_2,ZNF878
sg_116236_3,ABHD15
sg_55898_1,UNC45A
sg_3096_1,HIVEP1
sg_54973_2,CPSF3L
sg_11311_1,VPS45
sg_25928_3,SOSTDC1
sg_55970_4,GNG12
sg_220074_4,LRTOMT
sg_85509_1,MBD3L1
sg_353144_1,LCE3C
sg_401409_2,RAB19
sg_124460_4,SNX20
sg_284001_4,CCDC57
sg_80119_2,PIF1
sg_3748_1,KCNC3
sg_7268_2,TTC4
sg_8369_4,HIST1H4G
sg_81615_3,TMEM163
sg_84976_2,DISP1
sg_100130361_4,CXorf49
sg_160777_2,CCDC60
sg_5544_3,PRB3
sg_341359_1,SYT10
sg_10381_4,TUBB3
sg_81575_1,APOLD1
sg_387921_1,NHLRC3
sg_20_4,ABCA2
sg_4193_1,MDM2
sg_84085_1,FBXO30
sg_5236_2,PGM1
sg_374887_4,YJEFN3
sg_5443_2,POMC
sg_22927_1,HABP4
sg_90268_4,OTULIN
sg_23210_4,JMJD6
sg_80331_2,DNAJC5
sg_834_1,CASP1
sg_4636_2,MYL5
sg_57228_2,SMAGP
sg_8738_2,CRADD
sg_2091_2,FBL
sg_64599_3,GIGYF1
sg_53405_3,CLIC5
sg_9605_2,VPS9D1
sg_92335_4,STRADA
sg_6154_1,RPL26
sg_3594_4,IL12RB1
sg_63946_3,DMRTC2
sg_8851_4,CDK5R1
sg_9274_3,BCL7C
sg_1051_2,CEBPB
sg_2901_2,GRIK5
sg_55829_3,VIMP
sg_64799_2,IQCH
sg_440533_4,PSG8
sg_2622_1,GAS8
sg_7311_4,UBA52
sg_284654_1,RSPO1
sg_79844_4,ZDHHC11
sg_7059_3,THBS3
sg_150350_1,ENTHD1
sg_51585_4,PCF11
sg_1962_4,EHHADH
sg_778_2,CACNA1F
sg_23583_2,SMUG1
sg_22978_2,NT5C2
sg_28987_1,NOB1
sg_55359_4,STYK1
sg_3754_3,KCNF1
sg_23345_3,SYNE1
sg_55145_4,THAP1
sg_1831_1,TSC22D3
sg_653784_2,MZT2A
sg_6046_4,BRD2
sg_9801_3,MRPL19
sg_84986_3,ARHGAP19
sg_5101_1,PCDH9
sg_23517_3,SKIV2L2
sg_124637_3,CYB5D1
sg_10598_2,AHSA1
sg_79710_2,MORC4
sg_343035_1,RD3
sg_65981_2,CAPRIN2
sg_11149_3,BVES
sg_9353_2,SLIT2
sg_57471_1,ERMN
sg_400073_4,C12orf76
sg_25847_4,ANAPC13
sg_8669_1,EIF3J
sg_81618_4,ITM2C
sg_387601_3,SLC22A25
sg_23049_4,SMG1
sg_80153_4,EDC3
sg_1140_1,CHRNB1
sg_10990_4,LILRB5
sg_115557_3,ARHGEF25
sg_339403_4,RXFP4
sg_55283_2,MCOLN3
sg_26245_2,OR2M4
sg_7849_2,PAX8
sg_390648_2,OR4F6
sg_23281_3,MTUS2
sg_56623_4,INPP5E
sg_25837_3,RAB26
sg_3695_1,ITGB7
sg_157869_4,SBSPON
sg_3004_4,GZMM
sg_7416_3,VDAC1
sg_85457_2,CIPC
sg_6498_1,SKIL
sg_339883_2,C3orf35
sg_85280_3,KRTAP9-4
sg_28231_2,SLCO4A1
sg_55345_4,ZGRF1
sg_54890_2,ALKBH5
sg_151278_4,CCDC140
sg_23582_1,CCNDBP1
sg_79634_4,SCRN3
sg_63932_1,CXorf56
sg_5028_1,P2RY1
sg_54809_3,SAMD9
sg_3012_2,HIST1H2AE
sg_79541_1,OR2A4
sg_7804_1,LRP8
sg_25924_3,MYRIP
sg_6231_3,RPS26
sg_284013_1,VMO1
sg_390195_1,OR5AN1
sg_6732_2,SRPK1
sg_9975_4,NR1D2
sg_7046_4,TGFBR1
sg_340260_4,UNCX
sg_219482_3,OR5M3
sg_197358_3,NLRC3
sg_93323_2,HAUS8
sg_4784_3,NFIX
sg_4247_3,MGAT2
sg_7681_2,MKRN3
sg_23359_2,FAM189A1
sg_4234_4,METTL1
sg_29118_1,DDX25
sg_201562_1,HACD2
sg_163071_3,ZNF114
sg_10061_2,ABCF2
sg_219348_2,PLAC9
sg_1203_1,CLN5
sg_4712_4,NDUFB6
sg_1656_4,DDX6
sg_29095_2,ORMDL2
sg_286527_2,TMSB15B
sg_54790_2,TET2
sg_53829_1,P2RY13
sg_1630_4,DCC
sg_255967_3,PAN3
sg_6038_1,RNASE4
sg_1021_3,CDK6
sg_139425_2,DCAF8L1
sg_23242_3,COBL
sg_9651_2,PLCH2
sg_5619_4,PRM1
sg_2565_1,GABRG1
sg_6502_1,SKP2
sg_23355_1,VPS8
sg_1387_3,CREBBP
sg_51101_1,ZC2HC1A
sg_114905_1,C1QTNF7
sg_4843_3,NOS2
sg_5446_3,PON3
sg_122060_3,SLAIN1
sg_9801_2,MRPL19
sg_130612_3,TMEM198
sg_5864_2,RAB3A
sg_200909_2,HTR3D
sg_9897_2,KIAA0196
sg_23093_2,TTLL5
sg_386678_4,KRTAP10-11
sg_7421_4,VDR
sg_10343_1,PKDREJ
sg_389602_3,LOC389602
sg_51561_4,IL23A
sg_2563_1,GABRD
sg_2690_3,GHR
sg_348487_4,FAM131C
sg_3725_2,JUN
sg_90957_2,DHX57
sg_203074_2,PRSS55
sg_55437_2,STRADB
sg_56952_4,PRTFDC1
sg_84622_1,ZNF594
sg_6002_1,RGS12
sg_10146_1,G3BP1
sg_340393_3,TMEM249
sg_79634_2,SCRN3
sg_8521_3,GCM1
sg_137735_1,ABRA
sg_126_3,ADH1C
sg_23633_3,KPNA6
sg_23519_3,ANP32D
sg_27145_3,FILIP1
sg_6835_2,SURF2
sg_50852_4,TRAT1
sg_55717_4,WDR11
sg_378708_3,APITD1
sg_64321_1,SOX17
sg_6390_1,SDHB
sg_5923_4,RASGRF1
sg_6476_4,SI
sg_57492_4,ARID1B
sg_23370_1,ARHGEF18
sg_79670_2,ZCCHC6
sg_54332_4,GDAP1
sg_7827_4,NPHS2
sg_8742_1,TNFSF12
sg_85465_2,EPT1
sg_353088_1,ZNF429
sg_26262_3,TSPAN17
sg_9131_1,AIFM1
sg_89778_1,SERPINB11
sg_23101_4,MCF2L2
sg_55300_1,PI4K2B
sg_869_1,CBLN1
sg_10446_1,LRRN2
sg_285590_3,SH3PXD2B
sg_143689_1,PIWIL4
sg_431707_2,LHX8
sg_9469_3,CHST3
sg_3638_2,INSIG1
sg_140690_1,CTCFL
sg_727897_4,MUC5B
sg_79172_4,CENPO
sg_4360_1,MRC1
sg_389208_2,TMPRSS11F
sg_164153_3,UBL4B
sg_132671_1,SPATA18
sg_91612_4,CHURC1
sg_338323_3,NLRP14
sg_284353_4,NKPD1
sg_9793_2,CKAP5
sg_4292_3,MLH1
sg_10100_2,TSPAN2
sg_115817_2,DHRS1
sg_140902_2,R3HDML
sg_4121_2,MAN1A1
sg_4814_4,NINJ1
sg_8626_4,TP63
sg_390323_1,OR6C75
sg_90226_1,UCN2
sg_5985_3,RFC5
sg_84833_3,USMG5
sg_80221_3,ACSF2
sg_320_1,APBA1
sg_79692_1,ZNF322
sg_2152_2,F3
sg_55588_1,MED29
sg_11023_2,VAX1
sg_90806_4,ANGEL2
sg_3266_2,ERAS
sg_8289_2,ARID1A
sg_151556_2,GPR155
sg_26985_2,AP3M1
sg_80139_3,ZNF703
sg_7752_2,ZNF200
sg_81575_3,APOLD1
sg_138199_4,C9orf41
sg_124446_1,TMEM219
sg_441869_4,ANKRD65
sg_1075_2,CTSC
sg_11309_3,SLCO2B1
sg_165100_4,C2orf57
sg_7535_1,ZAP70
sg_4133_4,MAP2
sg_84929_1,FIBCD1
sg_85002_4,FAM86B1
sg_4249_1,MGAT5
sg_23784_4,POTEH
sg_199221_4,DZIP1L
sg_55250_3,ELP2
sg_83483_2,PLVAP
sg_221303_2,FAM162B
sg_10194_2,TSHZ1
sg_2036_1,EPB41L1
sg_529_2,ATP6V1E1
sg_115939_2,TSR3
sg_64864_1,RFX7
sg_23125_2,CAMTA2
sg_64771_2,C6orf106
sg_54826_2,GIN1
sg_283238_4,SLC22A24
sg_115106_2,HAUS1
sg_7431_1,VIM
sg_51121_2,RPL26L1
sg_728036_1,CT47A10
sg_51026_2,GOLT1B
sg_27334_2,P2RY10
sg_23181_3,DIP2A
sg_83743_3,GRWD1
sg_57498_2,KIDINS220
sg_100170765_3,ERICH4
sg_8446_3,DUSP11
sg_128308_2,MRPL55
sg_23401_3,FRAT2
sg_64744_2,SMAP2
sg_2324_3,FLT4
sg_55668_4,GPATCH2L
sg_128272_2,ARHGEF19
sg_2321_4,FLT1
sg_23479_3,ISCU
sg_9628_2,RGS6
sg_9019_1,MPZL1
sg_4331_1,MNAT1
sg_25829_1,TMEM184B
sg_517_2,ATP5G2
sg_23521_1,RPL13A
sg_89857_3,KLHL6
sg_157638_1,FAM84B
sg_60314_4,C12orf10
sg_168455_3,CCDC71L
sg_8550_4,MAPKAPK5
sg_686_2,BTD
sg_5063_4,PAK3
sg_27297_1,CRCP
sg_1393_4,CRHBP
sg_5015_3,OTX2
sg_81545_2,FBXO38
sg_157638_3,FAM84B
sg_643853_1,TMPPE
sg_56658_1,TRIM39
sg_5494_3,PPM1A
sg_3802_3,KIR2DL1
sg_333926_1,PPM1J
sg_83876_4,MRO
sg_4886_1,NPY1R
sg_5295_1,PIK3R1
sg_9172_4,MYOM2
sg_129285_2,PPP1R21
sg_3047_1,HBG1
sg_7273_2,TTN
sg_27123_2,DKK2
sg_2623_4,GATA1
sg_148103_3,ZNF599
sg_970_2,CD70
sg_79913_4,ACTR5
sg_50674_3,NEUROG3
sg_25923_2,ATL3
sg_51315_2,KRCC1
sg_8631_4,SKAP1
sg_9857_3,CEP350
sg_117153_2,MIA2
sg_221188_1,ADGRG5
sg_27000_1,DNAJC2
sg_55154_3,MSTO1
sg_2122_3,MECOM
sg_64960_1,MRPS15
sg_6687_4,SPG7
sg_10215_3,OLIG2
sg_401562_4,LCNL1
sg_5046_4,PCSK6
sg_285195_3,SLC9A9
sg_84967_3,LSM10
sg_54913_2,RPP25
sg_84232_4,MAF1
sg_203076_3,C8orf74
sg_80223_1,RAB11FIP1
sg_100534592_3,URGCP-MRPS24
sg_54845_4,ESRP1
sg_25789_4,TMEM59L
sg_4316_2,MMP7
sg_3239_2,HOXD13
sg_23276_3,KLHL18
sg_1634_3,DCN
sg_401027_3,C2orf66
sg_9175_2,MAP3K13
sg_11228_3,RASSF8
sg_NTC_931,Non_Targeting_Control_931
sg_23753_3,SDF2L1
sg_440093_4,H3F3C
sg_11140_1,CDC37
sg_245927_4,DEFB113
sg_10560_3,SLC19A2
sg_54714_3,CNGB3
sg_100287441_1,USP17L20
sg_51327_2,AHSP
sg_2562_3,GABRB3
sg_NTC_254,Non_Targeting_Control_254
sg_91445_4,RNF185
sg_57631_2,LRCH2
sg_5328_1,PLAU
sg_51157_3,ZNF580
sg_55768_1,NGLY1
sg_7982_2,ST7
sg_9497_2,SLC4A7
sg_1420_1,CRYGC
sg_4094_2,MAF
sg_51373_4,MRPS17
sg_9033_4,PKD2L1
sg_1548_2,CYP2A6
sg_259215_1,LY6G6F
sg_6615_3,SNAI1
sg_8348_2,HIST1H2BO
sg_389125_2,MUSTN1
sg_84890_4,ADO
sg_5612_2,PRKRIR
sg_112752_4,IFT43
sg_4719_3,NDUFS1
sg_79190_4,IRX6
sg_8099_2,CDK2AP1
sg_57084_4,SLC17A6
sg_54977_4,SLC25A38
sg_1621_3,DBH
sg_84986_1,ARHGAP19
sg_145748_3,LYSMD4
sg_55149_3,MTPAP
sg_56853_4,CELF4
sg_8975_1,USP13
sg_4143_4,MAT1A
sg_10773_1,ZBTB6
sg_9031_3,BAZ1B
sg_56954_1,NIT2
sg_64518_4,TEKT3
sg_23148_2,NACAD
sg_256394_1,SERPINA11
sg_83942_1,TSSK1B
sg_29926_1,GMPPA
sg_84985_2,FAM83A
sg_2830_3,GPR6
sg_1262_1,CNGA4
sg_56983_1,POGLUT1
sg_6943_4,TCF21
sg_203197_4,C9orf91
sg_6208_3,RPS14
sg_81889_2,FAHD1
sg_647589_4,ANHX
sg_23284_2,ADGRL3
sg_122481_3,AK7
sg_1813_2,DRD2
sg_7252_1,TSHB
sg_387700_4,SLC16A12
sg_7711_2,ZNF155
sg_25818_1,KLK5
sg_3742_4,KCNA6
sg_79968_3,WDR76
sg_5535_1,PPP3R2
sg_3003_3,GZMK
sg_64770_4,CCDC14
sg_9423_2,NTN1
sg_3224_4,HOXC8
sg_11051_2,NUDT21
sg_53347_3,UBASH3A
sg_84335_4,AKT1S1
